customer_id,activity_level,days_since_last_purchase,tx_count_30d,tx_count_60d,tx_count_90d,num_unique_products,avg_days_between_tx,avg_monthly_txns,target
6462002,0,218.0,0,0,0,1.0,0.0,9.0,2
9310804,0,419.0,0,0,0,6.0,9.625,3.2675662162013976,0
7944146,0,741.0,0,0,0,7.0,0.125,17.0,0
4599590,0,480.0,0,0,0,8.0,11.875,2.659550229158663,0
8490129,0,138.0,0,0,0,3.0,80.71428571428571,0.4225609968979483,7
8283848,0,190.0,0,0,0,4.0,5.9375,5.219577572273697,0
6507193,0,370.0,0,0,0,3.0,12.5625,2.4989566843082818,0
2719982,0,436.0,0,0,0,7.0,13.25,2.3750003815838796,0
8779054,0,272.0,0,0,0,4.0,15.5625,2.023754461901745,0
7364608,0,427.0,0,0,0,2.0,2.9375,10.83885563442893,0
2686924,0,216.0,0,0,0,4.0,0.8571428571428571,8.0,0
2968705,0,43.0,0,8,10,4.0,5.2,6.107770662208771,0
6767747,0,512.0,0,0,0,2.0,6.6923076923076925,4.752090249548265,0
7829942,0,273.0,0,0,0,7.0,12.933333333333334,2.452534008981205,0
5297526,0,141.0,0,0,0,2.0,0.0,6.0,0
7410669,0,448.0,0,0,0,4.0,0.0,16.0,0
8430901,0,244.0,0,0,0,6.0,2.466666666666667,11.803678728956923,0
8391303,0,28.0,1,16,16,2.0,0.3333333333333333,16.0,0
7010067,0,7.0,1,1,1,4.0,12.333333333333334,2.6565883502237946,5
2693455,0,485.0,0,0,0,6.0,0.7333333333333333,16.0,0
8621824,0,384.0,0,0,0,2.0,11.733333333333333,2.726547503720616,0
3043285,0,672.0,0,0,0,1.0,0.0,4.0,0
6318374,0,616.0,0,0,0,8.0,8.0,3.9609673993772065,0
5744112,0,560.0,0,0,0,4.0,0.0,9.0,7
7815765,0,146.0,0,0,0,3.0,83.0,0.4120299925359386,0
6953872,0,600.0,0,0,0,3.0,4.0,7.686414105702285,0
1470431,0,91.0,0,0,0,5.0,42.285714285714285,0.7571681566111849,0
9630644,0,42.0,0,7,7,2.0,0.0,7.0,3
3787710,0,216.0,0,0,0,2.0,0.35714285714285715,15.0,0
3255890,0,47.0,0,2,2,4.0,27.357142857142858,1.1660829219968827,0
1516047,0,596.0,0,0,0,2.0,3.5,8.988944029563871,0
9340571,0,747.0,0,0,0,4.0,0.5714285714285714,15.0,0
1685029,0,293.0,0,0,0,1.0,27.357142857142858,1.1660330168889244,0
5901997,0,706.0,0,0,0,1.0,,1.0,0
2314863,0,63.0,0,0,3,3.0,11.857142857142858,2.662722694773417,0
7218790,0,99.0,0,0,0,3.0,44.5,0.718296915220635,0
2371017,0,415.0,0,0,0,5.0,2.2142857142857144,13.327413799786362,0
8345975,0,680.0,0,0,0,2.0,1.9285714285714286,15.0,0
4277355,0,229.0,0,0,0,4.0,32.42857142857143,0.9876197008603871,0
2025211,0,262.0,0,0,0,5.0,7.214285714285714,4.196078387229588,0
3444753,0,462.0,0,0,0,8.0,0.21428571428571427,15.0,0
5500358,0,566.0,0,0,0,1.0,0.0,15.0,0
7944948,0,239.0,0,0,0,6.0,4.785714285714286,6.354392113654296,0
7423360,0,323.0,0,0,0,5.0,12.0,2.6190837671382807,0
8992528,0,329.0,0,0,0,4.0,1.8571428571428572,15.0,0
7834814,0,574.0,0,0,0,7.0,9.857142857142858,3.2147265049547906,0
5308009,0,24.0,1,1,1,4.0,80.0,0.41545169432170664,3
6225319,0,683.0,0,0,0,3.0,0.0,14.0,0
3747150,0,128.0,0,0,0,5.0,44.61538461538461,0.7179067025242892,0
4995560,0,512.0,0,0,0,1.0,26.77777777777778,1.2298857272316988,0
9947440,0,617.0,0,0,0,3.0,5.6923076923076925,5.504806251981759,0
5250847,0,541.0,0,0,0,1.0,0.0,13.0,1
8926892,0,492.0,0,0,0,3.0,21.272727272727273,1.5146049168267253,0
7428947,0,378.0,0,0,0,2.0,4.3076923076923075,7.244985379217006,0
7526212,0,47.0,0,2,2,6.0,48.333333333333336,0.6692234526759712,1
6256978,0,104.0,0,0,0,4.0,0.6153846153846154,14.0,0
3997564,0,300.0,0,0,0,5.0,27.0,1.2032686842085825,2
1625545,0,68.0,0,0,4,4.0,77.625,0.4331955988347753,5
5841301,0,483.0,0,0,0,4.0,43.0,0.8337333958519656,6
5051160,0,9.0,1,1,1,3.0,52.15384615384615,0.6185556278876921,0
2693963,0,558.0,0,0,0,4.0,13.333333333333334,2.4392712025680714,0
2688571,0,135.0,0,0,0,4.0,50.666666666666664,0.636688461223779,0
9120722,0,422.0,0,0,0,2.0,26.166666666666668,1.2380703171535996,0
4558448,0,577.0,0,0,0,2.0,2.5,3.0,1
8357133,0,42.0,0,1,1,1.0,,1.0,0
1384320,0,118.0,0,0,0,1.0,52.666666666666664,0.6624973079200622,3
6196912,0,202.0,0,0,0,3.0,32.5,0.995603273499917,0
1879353,0,579.0,0,0,0,4.0,0.0,7.0,0
8195364,0,463.0,0,0,0,1.0,10.083333333333334,3.1728370497425162,0
1860707,0,442.0,0,0,0,4.0,18.833333333333332,1.7098022047652215,0
2384963,0,92.0,0,0,0,2.0,0.9166666666666666,13.0,0
5177389,0,464.0,0,0,0,2.0,12.666666666666666,2.5244381143725865,0
6089762,0,461.0,0,0,0,2.0,0.0,12.0,0
5937832,0,470.0,0,0,0,6.0,1.6363636363636365,12.0,0
5901032,0,271.0,0,0,0,2.0,7.2,4.523535294454818,0
2943010,0,744.0,0,0,0,7.0,0.18181818181818182,12.0,0
1014379,0,713.0,0,0,0,5.0,0.0,12.0,0
4291932,0,448.0,0,0,0,4.0,18.09090909090909,1.7907293232034796,0
4027357,0,119.0,0,0,0,1.0,0.1111111111111111,10.0,2
2152599,0,574.0,0,0,0,2.0,11.818181818181818,2.7495312266938545,0
6846488,0,707.0,0,0,0,7.0,3.8181818181818183,8.367590209269933,0
4124443,0,233.0,0,0,0,2.0,431.0,0.13904479323956057,0
7461325,0,277.0,0,0,0,7.0,33.72727272727273,0.961507683725111,0
4061335,0,329.0,0,0,0,5.0,25.363636363636363,1.2856021987074098,0
6854500,0,96.0,0,0,0,5.0,16.636363636363637,1.9564200342332747,0
5841492,0,72.0,0,0,1,2.0,15.0,2.587328789384894,6
6365641,0,595.0,0,0,0,1.0,0.0,10.0,0
9859603,0,120.0,0,0,0,1.0,0.0,4.0,7
6918292,0,51.0,0,2,10,2.0,2.111111111111111,10.0,0
4562062,0,76.0,0,0,7,5.0,2.0,11.0,0
1102599,0,201.0,0,0,0,5.0,9.3,3.3740912024335796,0
5784266,0,285.0,0,0,0,2.0,0.2,11.0,0
5435813,0,548.0,0,0,0,1.0,17.0,1.9115287075753618,0
4475944,0,422.0,0,0,0,7.0,4.3,7.420305703983191,0
1551023,0,701.0,0,0,0,1.0,0.0,11.0,0
7003826,0,497.0,0,0,0,2.0,0.5,11.0,0
7260199,0,555.0,0,0,0,4.0,14.2,2.252167482644013,0
4680576,0,621.0,0,0,0,3.0,0.9,11.0,0
1157004,0,422.0,0,0,0,4.0,2.5,11.0,0
2881153,0,13.0,11,11,11,1.0,0.0,11.0,0
3613694,0,645.0,0,0,0,2.0,9.6,3.4013530415862925,0
5375491,0,440.0,0,0,0,7.0,31.3,1.0441290745770269,0
7098099,0,561.0,0,0,0,5.0,9.777777777777779,3.3716607765318187,0
9081525,0,311.0,0,0,0,3.0,30.6,1.1691512215177242,0
4775580,0,365.0,0,0,0,1.0,,1.0,7
9201749,0,538.0,0,0,0,5.0,18.88888888888889,1.7348359235323512,0
9158194,0,223.0,0,0,0,1.0,5.444444444444445,6.116908468668079,0
3292249,0,83.0,0,0,10,1.0,0.0,10.0,0
5233847,0,442.0,0,0,0,5.0,0.1111111111111111,10.0,0
1715784,0,202.0,0,0,0,3.0,7.5,3.0,5
4366949,0,194.0,0,0,0,4.0,44.333333333333336,0.7481624027329777,0
5360977,0,221.0,0,0,0,3.0,114.25,0.3277539812473172,0
7774048,0,713.0,0,0,0,1.0,0.0,9.0,0
9302956,0,237.0,0,0,0,3.0,47.125,0.7123626485730854,0
2566546,0,349.0,0,0,0,7.0,27.125,1.233484824988961,0
8386489,0,223.0,0,0,0,3.0,35.125,0.9542444433423337,0
7959647,0,596.0,0,0,0,3.0,16.875,1.9595270468887842,0
6658538,0,721.0,0,0,0,4.0,4.0,7.937566809661609,0
4673088,0,54.0,0,1,4,5.0,94.0,0.36346953487412753,1
6444867,0,73.0,0,0,1,2.0,64.5,0.5211952443716786,0
2794150,0,261.0,0,0,0,5.0,37.25,0.9007952855716592,0
1243835,0,452.0,0,0,0,8.0,0.0,9.0,0
9283669,0,27.0,5,5,5,1.0,0.0,5.0,0
6831509,0,484.0,0,0,0,2.0,0.0,9.0,0
8898076,0,27.0,5,5,5,1.0,0.0,5.0,1
9919438,0,48.0,0,9,9,4.0,0.0,9.0,0
1098562,0,582.0,0,0,0,2.0,0.7142857142857143,8.0,0
5424352,0,216.0,0,0,0,3.0,116.0,0.32267794203007993,0
6924158,0,574.0,0,0,0,2.0,12.0,2.7925966657079955,0
3091091,0,425.0,0,0,0,1.0,0.0,8.0,0
4184580,0,98.0,0,0,0,2.0,90.57142857142857,0.3777159868312192,0
7179025,0,708.0,0,0,0,3.0,5.714285714285714,5.987875729817114,0
5129897,0,272.0,0,0,0,3.0,0.2857142857142857,8.0,0
9707403,0,679.0,0,0,0,3.0,2.6666666666666665,7.0,0
7842091,0,223.0,0,0,0,4.0,22.857142857142858,1.4867756703151698,0
2781070,0,617.0,0,0,0,4.0,7.285714285714286,4.3955434833587415,0
4688899,0,416.0,0,0,0,4.0,18.571428571428573,1.8296267085314009,0
5375641,0,674.0,0,0,0,4.0,0.2857142857142857,8.0,0
8165917,0,96.0,0,0,0,3.0,49.285714285714285,0.6916783905975972,0
3064179,0,714.0,0,0,0,2.0,1.7142857142857142,8.0,0
6433513,0,7.0,7,8,8,2.0,3.7142857142857144,8.0,0
6574975,0,566.0,0,0,0,3.0,4.857142857142857,6.671856323689912,0
8256832,0,247.0,0,0,0,3.0,11.428571428571429,2.917805284151955,0
5619549,0,746.0,0,0,0,3.0,1.0,8.0,0
2734519,0,0.0,1,1,4,3.0,16.714285714285715,1.9828544854228625,0
8155565,0,554.0,0,0,0,5.0,17.142857142857142,1.955295449863811,0
7519460,0,613.0,0,0,0,3.0,0.0,8.0,0
4563769,0,586.0,0,0,0,2.0,1.1428571428571428,8.0,0
3149906,0,58.0,0,3,3,1.0,0.0,3.0,0
9587148,0,293.0,0,0,0,2.0,17.5,2.0843393366584273,0
6552111,0,619.0,0,0,0,2.0,3.6666666666666665,7.0,0
4043633,0,623.0,0,0,0,5.0,10.333333333333334,3.283828163802199,0
3655705,0,434.0,0,0,0,5.0,0.0,6.0,1
5615125,0,104.0,0,0,0,1.0,0.0,7.0,0
4619212,0,736.0,0,0,0,2.0,0.5,7.0,0
8999141,0,688.0,0,0,0,1.0,,1.0,0
6424521,0,141.0,0,0,0,4.0,80.16666666666667,0.43506223575461256,0
5469277,0,265.0,0,0,0,4.0,12.166666666666666,2.797851987995272,0
2263188,0,353.0,0,0,0,2.0,19.0,1.8307459905963561,0
1005846,0,703.0,0,0,0,4.0,0.0,7.0,0
4132980,0,5.0,4,4,4,2.0,0.0,4.0,3
8182308,0,77.0,0,0,1,3.0,45.166666666666664,0.7699710127004746,0
5814405,0,629.0,0,0,0,4.0,13.5,2.5030190059447746,0
4884570,0,559.0,0,0,0,1.0,3.6666666666666665,7.0,0
5379192,0,20.0,1,5,6,2.0,94.66666666666667,0.3689950776422709,0
5567492,0,222.0,0,0,0,1.0,0.0,7.0,0
1062517,0,708.0,0,0,0,4.0,8.333333333333334,4.197162724798995,0
8373746,0,223.0,0,0,0,1.0,0.16666666666666666,7.0,0
1190297,0,504.0,0,0,0,1.0,0.0,7.0,0
5337494,0,681.0,0,0,0,2.0,6.0,5.637825592376091,0
7992634,0,505.0,0,0,0,4.0,40.2,0.8908911955186121,0
5523039,0,532.0,0,0,0,2.0,0.8,6.0,0
6545033,0,328.0,0,0,0,3.0,29.0,1.549969761576934,0
7467311,0,660.0,0,0,0,3.0,19.4,1.8374154726722707,0
9209246,0,755.0,0,0,0,1.0,0.0,6.0,0
3790380,0,481.0,0,0,0,2.0,0.6,6.0,0
1244291,0,698.0,0,0,0,1.0,0.0,6.0,0
8390489,0,76.0,0,0,2,3.0,38.8,0.9205309661962878,0
3125258,0,699.0,0,0,0,4.0,0.0,6.0,0
8868935,0,197.0,0,0,0,1.0,0.0,6.0,0
7333765,0,740.0,0,0,0,2.0,0.6,6.0,0
5430751,0,124.0,0,0,0,2.0,0.0,6.0,0
2056417,0,553.0,0,0,0,4.0,1.0,6.0,0
3755868,0,97.0,0,0,0,3.0,103.6,0.3468296439079928,0
4982006,0,372.0,0,0,0,3.0,50.8,0.7036885402298753,0
4158688,0,278.0,0,0,0,4.0,63.0,0.5677272873963486,0
2698494,0,684.0,0,0,0,1.0,0.0,6.0,0
1450931,0,685.0,0,0,0,5.0,5.6,6.0,0
5228277,0,209.0,0,0,0,2.0,0.0,6.0,0
8154532,0,79.0,0,0,5,3.0,4.6,6.0,0
1950910,0,112.0,0,0,0,2.0,558.0,0.10747366101370445,4
4324459,0,705.0,0,0,0,2.0,1.5,5.0,0
9614983,0,643.0,0,0,0,1.0,0.0,5.0,0
5989599,0,246.0,0,0,0,3.0,0.0,3.0,0
3426482,0,713.0,0,0,0,3.0,0.0,5.0,0
7131343,0,329.0,0,0,0,4.0,52.5,0.7082925906101356,0
4474744,0,0.0,5,5,5,1.0,0.75,5.0,0
2016069,0,741.0,0,0,0,1.0,0.0,5.0,0
8999993,0,58.0,0,1,1,2.0,314.0,0.1909361942556583,0
4762828,0,189.0,0,0,0,1.0,19.75,1.8553818874221768,0
1427794,0,694.0,0,0,0,3.0,1.0,5.0,0
2784007,0,92.0,0,0,0,3.0,196.0,0.20396396463774716,1
3767648,0,644.0,0,0,0,1.0,5.25,5.0,0
3763278,0,658.0,0,0,0,3.0,5.25,5.0,0
2794230,0,100.0,0,0,0,1.0,47.0,0.794813855294232,0
7608309,0,176.0,0,0,0,3.0,50.75,0.7358639567240179,0
1117160,0,461.0,0,0,0,2.0,56.25,0.6659272539976352,0
1295304,0,741.0,0,0,0,2.0,0.0,5.0,0
9871979,0,0.0,4,4,4,4.0,126.25,0.29696619894840154,0
3445459,0,532.0,0,0,0,2.0,65.33333333333333,0.610659697123829,0
9240699,0,609.0,0,0,0,2.0,36.666666666666664,1.083106582546659,0
5020757,0,683.0,0,0,0,1.0,0.0,4.0,0
4903199,0,679.0,0,0,0,3.0,8.333333333333334,4.0,0
4747166,0,411.0,0,0,0,2.0,114.66666666666667,0.3477957914904972,0
3542595,0,435.0,0,0,0,3.0,78.66666666666667,0.506086765939273,0
4369478,0,22.0,4,4,4,3.0,0.0,4.0,0
1211753,0,723.0,0,0,0,3.0,7.666666666666667,4.0,0
8088219,0,229.0,0,0,0,2.0,3.0,4.0,0
2166765,0,428.0,0,0,0,2.0,1.0,4.0,0
5499869,0,681.0,0,0,0,2.0,1.6666666666666667,4.0,0
9837195,0,215.0,0,0,0,1.0,0.0,4.0,0
1350400,0,601.0,0,0,0,1.0,0.0,4.0,0
7452120,0,98.0,0,0,0,2.0,0.0,4.0,0
8182341,0,597.0,0,0,0,2.0,0.0,4.0,0
6450125,0,734.0,0,0,0,3.0,7.666666666666667,4.0,0
7540359,0,707.0,0,0,0,2.0,2.0,4.0,0
7384867,0,613.0,0,0,0,2.0,2.0,4.0,0
6443693,0,758.0,0,0,0,1.0,,1.0,0
3495905,0,513.0,0,0,0,3.0,74.0,0.5366717760342296,0
8593935,0,701.0,0,0,0,1.0,0.0,4.0,0
9809186,0,99.0,0,0,0,3.0,196.0,0.20401914643630778,0
1353020,0,209.0,0,0,0,1.0,0.0,3.0,0
8603225,0,439.0,0,0,0,1.0,10.5,3.0,0
4304076,0,623.0,0,0,0,1.0,0.0,3.0,0
1025977,0,712.0,0,0,0,1.0,0.0,3.0,0
6637778,0,540.0,0,0,0,3.0,81.5,0.5488953497815097,0
8478212,0,757.0,0,0,0,1.0,0.0,3.0,0
2846263,0,733.0,0,0,0,1.0,4.5,3.0,0
1191925,0,686.0,0,0,0,2.0,35.5,1.2508051066607866,0
3016145,0,595.0,0,0,0,3.0,25.0,1.7999086171395842,0
9703240,0,208.0,0,0,0,1.0,17.0,2.57142746598687,0
5032934,0,673.0,0,0,0,2.0,30.0,1.4523461832376952,0
4682163,0,301.0,0,0,0,1.0,128.0,0.3502071255119508,0
2929498,0,282.0,0,0,0,2.0,18.0,2.3714447501433398,0
3259753,0,516.0,0,0,0,2.0,0.0,3.0,0
7514998,0,614.0,0,0,0,3.0,70.0,0.6369878203832885,0
4766279,0,631.0,0,0,0,2.0,0.5,3.0,0
6362097,0,488.0,0,0,0,3.0,0.0,3.0,0
2045505,0,469.0,0,0,0,1.0,3.5,3.0,0
9504264,0,296.0,0,0,0,1.0,0.0,3.0,0
9917289,0,471.0,0,0,0,3.0,74.5,0.6027020830412443,0
5863327,0,462.0,0,0,0,3.0,13.5,3.0,0
4875768,0,272.0,0,0,0,1.0,0.5,3.0,0
4452772,0,77.0,0,0,2,1.0,0.0,2.0,1
9562439,0,254.0,0,0,0,2.0,0.0,2.0,0
6359029,0,236.0,0,0,0,1.0,0.0,2.0,0
8338753,0,268.0,0,0,0,1.0,0.0,2.0,0
3136804,0,476.0,0,0,0,2.0,133.0,0.44786067053986583,0
4190370,0,755.0,0,0,0,1.0,1.0,2.0,0
6940985,0,64.0,0,0,2,1.0,0.0,2.0,0
3312549,0,461.0,0,0,0,2.0,15.0,2.0,0
9495776,0,496.0,0,0,0,1.0,92.0,0.6455078306294688,0
3653787,0,728.0,0,0,0,1.0,0.0,2.0,0
2912032,0,190.0,0,0,0,1.0,0.0,2.0,0
5037265,0,723.0,0,0,0,1.0,17.0,2.0,0
3686832,0,3.0,2,2,2,1.0,0.0,2.0,0
2464219,0,0.0,2,2,2,1.0,0.0,2.0,0
9852085,0,103.0,0,0,0,2.0,602.0,0.09954327787892292,0
9328504,0,666.0,0,0,0,1.0,0.0,2.0,0
2921319,0,706.0,0,0,0,2.0,0.0,2.0,0
2239214,0,377.0,0,0,0,2.0,0.0,2.0,0
6428238,0,300.0,0,0,0,2.0,161.0,0.37068540529442245,0
1841976,0,579.0,0,0,0,2.0,2.0,2.0,0
4000737,0,14.0,2,2,2,1.0,0.0,2.0,0
4543004,0,504.0,0,0,0,2.0,0.0,2.0,0
6073681,0,469.0,0,0,0,1.0,259.0,0.2313365038376035,0
1099044,0,684.0,0,0,0,1.0,0.0,2.0,0
2605800,0,662.0,0,0,0,2.0,1.0,2.0,0
6094102,0,567.0,0,0,0,2.0,0.0,2.0,0
7310508,0,671.0,0,0,0,1.0,0.0,2.0,0
8739121,0,79.0,0,0,1,2.0,14.0,2.0,0
9754459,0,644.0,0,0,0,2.0,62.0,0.9550655570548723,0
1965743,0,498.0,0,0,0,1.0,0.0,2.0,0
4195300,0,427.0,0,0,0,1.0,0.0,2.0,0
1030323,0,719.0,0,0,0,1.0,0.0,2.0,0
4366155,0,600.0,0,0,0,1.0,0.0,2.0,0
6270798,0,51.0,0,1,1,1.0,636.0,0.09423246781018814,0
3567424,0,464.0,0,0,0,1.0,0.0,2.0,0
4308645,0,385.0,0,0,0,1.0,,1.0,0
2154331,0,602.0,0,0,0,1.0,0.0,2.0,0
4011599,0,699.0,0,0,0,1.0,0.0,2.0,0
3431311,0,560.0,0,0,0,2.0,0.0,2.0,0
5952926,0,680.0,0,0,0,1.0,0.0,2.0,0
9325402,0,117.0,0,0,0,2.0,0.0,2.0,0
4511751,0,617.0,0,0,0,2.0,10.0,2.0,0
1229469,0,632.0,0,0,0,1.0,,1.0,0
5453509,0,331.0,0,0,0,1.0,,1.0,0
9618464,0,748.0,0,0,0,1.0,,1.0,0
9113227,0,635.0,0,0,0,1.0,,1.0,0
2875609,0,747.0,0,0,0,1.0,,1.0,0
8019691,0,244.0,0,0,0,1.0,,1.0,0
6285319,0,744.0,0,0,0,1.0,,1.0,0
3499829,0,690.0,0,0,0,1.0,,1.0,0
3512672,0,133.0,0,0,0,1.0,,1.0,0
7676190,0,387.0,0,0,0,1.0,,1.0,0
9683011,0,275.0,0,0,0,1.0,,1.0,0
3886685,0,184.0,0,0,0,1.0,,1.0,0
1622525,0,745.0,0,0,0,1.0,,1.0,0
4788807,0,750.0,0,0,0,1.0,,1.0,0
5979861,0,522.0,0,0,0,1.0,,1.0,0
1632200,0,741.0,0,0,0,1.0,,1.0,0
6166604,0,719.0,0,0,0,1.0,,1.0,0
8590705,0,747.0,0,0,0,1.0,,1.0,0
5524563,0,212.0,0,0,0,1.0,,1.0,0
8126488,0,729.0,0,0,0,1.0,,1.0,0
2448767,0,616.0,0,0,0,1.0,,1.0,0
5550365,0,629.0,0,0,0,1.0,,1.0,0
6976193,0,616.0,0,0,0,1.0,,1.0,0
5884406,0,709.0,0,0,0,1.0,,1.0,0
9111225,0,742.0,0,0,0,1.0,,1.0,0
8046285,0,553.0,0,0,0,1.0,,1.0,0
9439686,0,429.0,0,0,0,1.0,,1.0,0
9072579,0,344.0,0,0,0,1.0,,1.0,0
3439686,0,426.0,0,0,0,1.0,,1.0,0
9006215,0,553.0,0,0,0,1.0,,1.0,0
2259663,0,751.0,0,0,0,1.0,,1.0,0
5671160,0,735.0,0,0,0,1.0,,1.0,0
8249490,0,716.0,0,0,0,1.0,,1.0,0
9899192,0,482.0,0,0,0,1.0,,1.0,0
4060849,0,3.0,1,1,1,1.0,,1.0,0
9798470,0,678.0,0,0,0,1.0,,1.0,0
2383041,0,280.0,0,0,0,1.0,,1.0,0
8648138,0,679.0,0,0,0,1.0,,1.0,0
2719917,0,209.0,0,0,0,1.0,,1.0,0
4598377,0,586.0,0,0,0,1.0,,1.0,0
1536589,0,713.0,0,0,0,1.0,,1.0,0
7357966,0,117.0,0,0,0,1.0,,1.0,0
1319827,0,719.0,0,0,0,1.0,,1.0,0
9177955,0,575.0,0,0,0,1.0,,1.0,0
5729410,0,391.0,0,0,0,1.0,,1.0,0
7087209,0,324.0,0,0,0,1.0,,1.0,0
3158048,0,597.0,0,0,0,1.0,,1.0,0
6014572,0,498.0,0,0,0,1.0,,1.0,0
6224791,0,398.0,0,0,0,1.0,,1.0,0
6129479,0,365.0,0,0,0,1.0,,1.0,0
9621397,0,340.0,0,0,0,1.0,,1.0,0
5187290,0,300.0,0,0,0,1.0,,1.0,0
2551968,0,554.0,0,0,0,1.0,,1.0,0
2622690,0,680.0,0,0,0,1.0,,1.0,0
4083230,0,197.0,0,0,0,1.0,,1.0,0
6089205,0,0.0,1,1,1,1.0,,1.0,0
9592559,0,245.0,0,0,0,1.0,,1.0,0
9781221,0,747.0,0,0,0,1.0,,1.0,0
4232782,0,460.0,0,0,0,1.0,,1.0,0
4746355,0,21.0,1,1,1,1.0,,1.0,0
4743766,0,672.0,0,0,0,1.0,,1.0,0
